tomoe_id,utc_mu,year_jst_mu,month_jst_mu,day_jst_mu,hour_jst_mu,minute_jst_mu,second_jst_mu,duration,alt_start,alt_end,azimuth_radiant,zenith_radiant,velocity,n_data_interferometry,n_data_doppler,azimuth_start_at_kiso,elevation_start_at_kiso,range_start_at_kiso,azimuth_end_at_kiso,elevation_end_at_kiso,range_end_at_kiso
604526_081,2018-04-19T13:47:53.744,2018,4,19,22,47,53.743680,0.149760,103.621506,100.978280,88.156847,62.043141,37.510873,23,47,231.920276,29.811243,202696.201820,232.876773,28.597723,204775.265301
604531_081,2018-04-19T13:47:53.744,2018,4,19,22,47,53.743680,0.149760,103.621506,100.978280,88.156847,62.043141,37.510873,23,47,231.920276,29.811243,202696.201820,232.876773,28.597723,204775.265301
604543_080,2018-04-19T13:47:53.744,2018,4,19,22,47,53.743680,0.149760,103.621506,100.978280,88.156847,62.043141,37.510873,23,47,231.920276,29.811243,202696.201820,232.876773,28.597723,204775.265301
604543_082,2018-04-19T13:47:53.744,2018,4,19,22,47,53.743680,0.149760,103.621506,100.978280,88.156847,62.043141,37.510873,23,47,231.920276,29.811243,202696.201820,232.876773,28.597723,204775.265301
605125_028,2018-04-19T13:53:56.207,2018,4,19,22,53,56.206560,0.255840,100.858152,94.144407,104.085799,50.206393,41.521267,38,79,232.661023,29.299635,200327.592307,234.687480,26.928124,201357.574090
605415_105,2018-04-19T13:57:54.434,2018,4,19,22,57,54.434160,0.152880,97.629035,93.265018,128.429443,40.472187,36.170555,18,39,233.055522,28.122734,200982.770062,234.191306,26.906737,199649.398554
605425_104,2018-04-19T13:57:54.434,2018,4,19,22,57,54.434160,0.152880,97.629035,93.265018,128.429443,40.472187,36.170555,18,39,233.055522,28.122734,200982.770062,234.191306,26.906737,199649.398554
605425_105,2018-04-19T13:57:54.434,2018,4,19,22,57,54.434160,0.152880,97.629035,93.265018,128.429443,40.472187,36.170555,18,39,233.055522,28.122734,200982.770062,234.191306,26.906737,199649.398554
605425_106,2018-04-19T13:57:54.434,2018,4,19,22,57,54.434160,0.152880,97.629035,93.265018,128.429443,40.472187,36.170555,18,39,233.055522,28.122734,200982.770062,234.191306,26.906737,199649.398554
605426_105,2018-04-19T13:57:54.434,2018,4,19,22,57,54.434160,0.152880,97.629035,93.265018,128.429443,40.472187,36.170555,18,39,233.055522,28.122734,200982.770062,234.191306,26.906737,199649.398554
605931_076,2018-04-19T14:04:01.933,2018,4,19,23,4,1.932480,0.287040,92.042635,88.930013,61.919207,71.871926,35.833352,34,91,231.859165,27.526033,193245.491407,232.436956,25.430180,200132.318293
605931_077,2018-04-19T14:04:01.933,2018,4,19,23,4,1.932480,0.287040,92.042635,88.930013,61.919207,71.871926,35.833352,34,91,231.859165,27.526033,193245.491407,232.436956,25.430180,200132.318293
606414_116,2018-04-19T14:13:55.288,2018,4,19,23,13,55.287840,0.383760,105.601208,100.134212,149.193771,57.084347,26.358706,62,119,232.621348,29.709866,207098.529672,235.316492,28.526631,203535.638487
606514_018,2018-04-19T14:14:09.322,2018,4,19,23,14,9.321600,0.365040,106.033069,99.374480,157.394823,47.180929,27.240916,51,117,232.804309,29.953290,206487.473297,235.089064,28.608371,201522.714040
606521_017,2018-04-19T14:14:09.322,2018,4,19,23,14,9.321600,0.365040,106.033069,99.374480,157.394823,47.180929,27.240916,51,117,232.804309,29.953290,206487.473297,235.089064,28.608371,201522.714040
606524_019,2018-04-19T14:14:09.322,2018,4,19,23,14,9.321600,0.365040,106.033069,99.374480,157.394823,47.180929,27.240916,51,117,232.804309,29.953290,206487.473297,235.089064,28.608371,201522.714040
606534_019,2018-04-19T14:14:09.322,2018,4,19,23,14,9.321600,0.365040,106.033069,99.374480,157.394823,47.180929,27.240916,51,117,232.804309,29.953290,206487.473297,235.089064,28.608371,201522.714040
606613_030,2018-04-19T14:15:30.816,2018,4,19,23,15,30.816000,0.246480,101.228719,98.418856,91.863775,78.968663,58.504552,43,69,231.917332,29.919583,197487.475577,234.836333,27.654130,205537.491625
606623_030,2018-04-19T14:15:30.816,2018,4,19,23,15,30.816000,0.246480,101.228719,98.418856,91.863775,78.968663,58.504552,43,69,231.917332,29.919583,197487.475577,234.836333,27.654130,205537.491625
606914_052,2018-04-19T14:18:51.357,2018,4,19,23,18,51.357120,0.365040,105.018822,98.477777,181.398771,47.008293,26.152918,62,116,233.672963,29.353650,208110.698261,235.452138,28.384664,201092.737650
606914_053,2018-04-19T14:18:51.357,2018,4,19,23,18,51.357120,0.365040,105.018822,98.477777,181.398771,47.008293,26.152918,62,116,233.672963,29.353650,208110.698261,235.452138,28.384664,201092.737650
606914_054,2018-04-19T14:18:51.357,2018,4,19,23,18,51.357120,0.365040,105.018822,98.477777,181.398771,47.008293,26.152918,62,116,233.672963,29.353650,208110.698261,235.452138,28.384664,201092.737650
606916_080,2018-04-19T14:19:04.661,2018,4,19,23,19,4.660800,0.196560,112.525888,111.039621,75.837361,82.959460,59.859445,30,64,234.247187,32.930041,202067.451393,235.659619,30.928462,210267.251628
606921_004,2018-04-19T14:18:26.703,2018,4,19,23,18,26.702880,0.365040,104.969322,95.872909,148.589589,48.057372,37.585076,56,116,232.907356,31.595212,195400.286549,236.451497,29.441854,189832.889125
606921_064,2018-04-19T14:18:56.992,2018,4,19,23,18,56.991840,0.302640,94.828894,92.444040,13.306284,64.950280,19.679010,46,94,234.795321,27.442989,199497.673145,233.683967,26.281007,202006.919891
606922_064,2018-04-19T14:18:56.992,2018,4,19,23,18,56.991840,0.302640,94.828894,92.444040,13.306284,64.950280,19.679010,46,94,234.795321,27.442989,199497.673145,233.683967,26.281007,202006.919891
606922_065,2018-04-19T14:18:56.992,2018,4,19,23,18,56.991840,0.302640,94.828894,92.444040,13.306284,64.950280,19.679010,46,94,234.795321,27.442989,199497.673145,233.683967,26.281007,202006.919891
606922_078,2018-04-19T14:19:04.661,2018,4,19,23,19,4.660800,0.196560,112.525888,111.039621,75.837361,82.959460,59.859445,30,64,234.247187,32.930041,202067.451393,235.659619,30.928462,210267.251628
606922_079,2018-04-19T14:19:04.661,2018,4,19,23,19,4.660800,0.196560,112.525888,111.039621,75.837361,82.959460,59.859445,30,64,234.247187,32.930041,202067.451393,235.659619,30.928462,210267.251628
606922_080,2018-04-19T14:19:04.661,2018,4,19,23,19,4.660800,0.196560,112.525888,111.039621,75.837361,82.959460,59.859445,30,64,234.247187,32.930041,202067.451393,235.659619,30.928462,210267.251628
606924_053,2018-04-19T14:18:51.357,2018,4,19,23,18,51.357120,0.365040,105.018822,98.477777,181.398771,47.008293,26.152918,62,116,233.672963,29.353650,208110.698261,235.452138,28.384664,201092.737650
606924_054,2018-04-19T14:18:51.357,2018,4,19,23,18,51.357120,0.365040,105.018822,98.477777,181.398771,47.008293,26.152918,62,116,233.672963,29.353650,208110.698261,235.452138,28.384664,201092.737650
606926_079,2018-04-19T14:19:04.661,2018,4,19,23,19,4.660800,0.196560,112.525888,111.039621,75.837361,82.959460,59.859445,30,64,234.247187,32.930041,202067.451393,235.659619,30.928462,210267.251628
606934_054,2018-04-19T14:18:51.357,2018,4,19,23,18,51.357120,0.365040,105.018822,98.477777,181.398771,47.008293,26.152918,62,116,233.672963,29.353650,208110.698261,235.452138,28.384664,201092.737650
606941_003,2018-04-19T14:18:26.703,2018,4,19,23,18,26.702880,0.365040,104.969322,95.872909,148.589589,48.057372,37.585076,56,116,232.907356,31.595212,195400.286549,236.451497,29.441854,189832.889125
607224_052,2018-04-19T14:22:10.794,2018,4,19,23,22,10.793760,0.243360,92.489294,90.082632,132.129598,65.107185,25.434839,33,76,232.708192,27.084955,196892.567408,234.490919,26.327151,196652.549363
607324_086,2018-04-19T14:23:31.858,2018,4,19,23,23,31.857600,0.396240,99.436343,89.152235,67.676767,34.974127,33.047914,67,125,233.348832,29.050083,199007.571279,233.962531,25.479006,200286.427363
607342_087,2018-04-19T14:23:31.858,2018,4,19,23,23,31.857600,0.396240,99.436343,89.152235,67.676767,34.974127,33.047914,67,125,233.348832,29.050083,199007.571279,233.962531,25.479006,200286.427363
607521_115,2018-04-19T14:25:51.581,2018,4,19,23,25,51.580560,0.374400,93.437132,89.193621,147.868831,63.522094,25.420825,58,121,232.315395,26.941286,199788.618093,235.053705,25.962001,197132.606313
607542_116,2018-04-19T14:25:51.581,2018,4,19,23,25,51.580560,0.374400,93.437132,89.193621,147.868831,63.522094,25.420825,58,121,232.315395,26.941286,199788.618093,235.053705,25.962001,197132.606313
607713_045,2018-04-19T14:27:22.104,2018,4,19,23,27,22.104240,0.315120,105.357508,98.543425,149.780562,40.244698,29.467819,52,97,232.498471,29.717083,206586.432742,234.390432,28.178215,202487.121444
607723_045,2018-04-19T14:27:22.104,2018,4,19,23,27,22.104240,0.315120,105.357508,98.543425,149.780562,40.244698,29.467819,52,97,232.498471,29.717083,206586.432742,234.390432,28.178215,202487.121444
607724_044,2018-04-19T14:27:22.104,2018,4,19,23,27,22.104240,0.315120,105.357508,98.543425,149.780562,40.244698,29.467819,52,97,232.498471,29.717083,206586.432742,234.390432,28.178215,202487.121444
607726_044,2018-04-19T14:27:22.104,2018,4,19,23,27,22.104240,0.315120,105.357508,98.543425,149.780562,40.244698,29.467819,52,97,232.498471,29.717083,206586.432742,234.390432,28.178215,202487.121444
607733_045,2018-04-19T14:27:22.104,2018,4,19,23,27,22.104240,0.315120,105.357508,98.543425,149.780562,40.244698,29.467819,52,97,232.498471,29.717083,206586.432742,234.390432,28.178215,202487.121444
608112_049,2018-04-19T14:31:50.780,2018,4,19,23,31,50.779920,0.343200,96.978164,91.153854,136.870442,51.536483,27.376858,44,98,232.232141,28.686981,196287.969845,234.671737,27.092642,194061.312949
608112_050,2018-04-19T14:31:50.780,2018,4,19,23,31,50.779920,0.343200,96.978164,91.153854,136.870442,51.536483,27.376858,44,98,232.232141,28.686981,196287.969845,234.671737,27.092642,194061.312949
608122_050,2018-04-19T14:31:50.780,2018,4,19,23,31,50.779920,0.343200,96.978164,91.153854,136.870442,51.536483,27.376858,44,98,232.232141,28.686981,196287.969845,234.671737,27.092642,194061.312949
608211_119,2018-04-19T14:33:28.221,2018,4,19,23,33,28.220640,0.333840,94.543000,88.732777,161.104343,56.968118,31.901676,55,108,231.959459,27.579042,198059.484003,234.735458,26.482092,192782.914261
608232_119,2018-04-19T14:33:28.221,2018,4,19,23,33,28.220640,0.333840,94.543000,88.732777,161.104343,56.968118,31.901676,55,108,231.959459,27.579042,198059.484003,234.735458,26.482092,192782.914261
608312_014,2018-04-19T14:33:38.255,2018,4,19,23,33,38.254560,0.290160,114.838949,106.576818,65.394390,48.251787,43.137306,45,94,233.266785,32.725557,207229.108957,233.930818,29.453361,210532.244918
608321_014,2018-04-19T14:33:38.255,2018,4,19,23,33,38.254560,0.290160,114.838949,106.576818,65.394390,48.251787,43.137306,45,94,233.266785,32.725557,207229.108957,233.930818,29.453361,210532.244918
608325_055,2018-04-19T14:33:59.636,2018,4,19,23,33,59.635920,0.427440,89.933808,81.614579,138.247466,41.138068,28.011843,61,129,231.826085,26.110552,197749.711127,234.219967,23.869112,194488.448652
608412_117,2018-04-19T14:35:46.072,2018,4,19,23,35,46.071600,0.237120,105.320654,98.884979,65.508141,54.112499,46.640014,30,70,232.652196,30.934272,199580.666790,233.320059,28.107679,203612.896442
608412_118,2018-04-19T14:35:46.072,2018,4,19,23,35,46.071600,0.237120,105.320654,98.884979,65.508141,54.112499,46.640014,30,70,232.652196,30.934272,199580.666790,233.320059,28.107679,203612.896442
608421_117,2018-04-19T14:35:46.072,2018,4,19,23,35,46.071600,0.237120,105.320654,98.884979,65.508141,54.112499,46.640014,30,70,232.652196,30.934272,199580.666790,233.320059,28.107679,203612.896442
608421_118,2018-04-19T14:35:46.072,2018,4,19,23,35,46.071600,0.237120,105.320654,98.884979,65.508141,54.112499,46.640014,30,70,232.652196,30.934272,199580.666790,233.320059,28.107679,203612.896442
608816_028,2018-04-19T14:39:13.511,2018,4,19,23,39,13.511040,0.212160,87.343433,83.333056,122.580846,55.537016,36.754269,24,61,231.282421,25.713531,194752.795287,233.118229,24.404390,194672.514419
608826_029,2018-04-19T14:39:13.511,2018,4,19,23,39,13.511040,0.212160,87.343433,83.333056,122.580846,55.537016,36.754269,24,61,231.282421,25.713531,194752.795287,233.118229,24.404390,194672.514419
608826_030,2018-04-19T14:39:13.511,2018,4,19,23,39,13.511040,0.212160,87.343433,83.333056,122.580846,55.537016,36.754269,24,61,231.282421,25.713531,194752.795287,233.118229,24.404390,194672.514419
609321_024,2018-04-19T14:44:39.944,2018,4,19,23,44,39.944160,0.315120,94.170676,86.937845,130.481776,45.387532,33.685449,50,101,232.410513,27.918389,195222.593356,234.787998,25.822798,193150.519509
609526_115,2018-04-19T14:47:31.394,2018,4,19,23,47,31.394400,0.124800,98.736438,96.026688,147.574057,57.672609,40.928000,19,40,235.598337,29.589076,194555.276336,237.066121,28.927067,193031.618957
609621_102,2018-04-19T14:48:40.228,2018,4,19,23,48,40.227840,0.290160,94.629958,89.616457,164.866440,56.813687,31.924944,53,94,232.686581,27.191696,200674.159031,235.030920,26.314955,195737.026171
609721_086,2018-04-19T14:49:35.951,2018,4,19,23,49,35.951040,0.333840,98.229105,88.724102,66.516598,34.075487,34.664000,52,104,232.794289,28.879896,197630.087978,233.305589,25.614447,198425.360257
609741_086,2018-04-19T14:49:35.951,2018,4,19,23,49,35.951040,0.333840,98.229105,88.724102,66.516598,34.075487,34.664000,52,104,232.794289,28.879896,197630.087978,233.305589,25.614447,198425.360257
609921_063,2018-04-19T14:51:29.479,2018,4,19,23,51,29.478480,0.308880,103.514987,98.724902,167.430919,57.355820,27.154337,46,95,232.584097,29.448939,204615.904788,234.687196,28.711399,199610.989890
609924_064,2018-04-19T14:51:29.479,2018,4,19,23,51,29.478480,0.308880,103.514987,98.724902,167.430919,57.355820,27.154337,46,95,232.584097,29.448939,204615.904788,234.687196,28.711399,199610.989890
610023_093,2018-04-19T14:52:46.895,2018,4,19,23,52,46.895040,0.312000,100.766105,96.908009,115.650509,64.884068,31.546632,40,88,232.072258,29.555324,198667.839995,234.656938,28.019929,200159.750619
610211_108,2018-04-19T14:55:12.193,2018,4,19,23,55,12.193440,0.243360,96.468087,89.280767,79.016278,38.437186,38.459217,30,75,232.023616,28.295572,197595.658712,232.888130,25.757968,198675.728418
610316_030,2018-04-19T14:55:35.884,2018,4,19,23,55,35.883600,0.352560,90.636527,86.040343,53.980410,59.259491,25.923027,54,112,233.875002,27.051649,193233.143648,233.918223,24.810098,197983.002002
610331_031,2018-04-19T14:55:35.884,2018,4,19,23,55,35.883600,0.352560,90.636527,86.040343,53.980410,59.259491,25.923027,54,112,233.875002,27.051649,193233.143648,233.918223,24.810098,197983.002002
610423_003,2018-04-19T14:56:25.557,2018,4,19,23,56,25.557120,0.305760,104.366561,98.255356,75.710310,46.850515,29.801661,42,92,233.721784,30.346766,201051.682358,234.552338,27.963405,203242.260307
611011_080,2018-04-19T15:03:34.420,2018,4,20,0,3,34.420320,0.330720,83.946666,80.072714,47.935842,48.020036,18.102244,53,100,232.723187,25.020954,191846.095740,232.626392,23.422151,194087.302249
611012_070,2018-04-19T15:03:28.233,2018,4,20,0,3,28.233360,0.274560,94.152955,90.830539,127.472589,73.808099,45.279964,34,89,231.463209,27.265240,199221.095643,235.103766,26.014794,200321.369713
611014_081,2018-04-19T15:03:34.420,2018,4,20,0,3,34.420320,0.330720,83.946666,80.072714,47.935842,48.020036,18.102244,53,100,232.723187,25.020954,191846.095740,232.626392,23.422151,194087.302249
611016_080,2018-04-19T15:03:34.420,2018,4,20,0,3,34.420320,0.330720,83.946666,80.072714,47.935842,48.020036,18.102244,53,100,232.723187,25.020954,191846.095740,232.626392,23.422151,194087.302249
611016_092,2018-04-19T15:03:40.408,2018,4,20,0,3,40.407600,0.134160,94.458499,91.988379,163.808705,49.934747,28.599004,24,43,232.112142,27.156856,200541.591460,232.993120,26.685388,198384.912444
611016_092,2018-04-19T15:03:40.570,2018,4,20,0,3,40.569840,0.218400,91.489799,87.610370,159.598709,52.601864,29.828667,38,71,233.236409,26.565364,198104.161712,234.824573,25.760418,195023.067212
611021_093,2018-04-19T15:03:40.408,2018,4,20,0,3,40.407600,0.134160,94.458499,91.988379,163.808705,49.934747,28.599004,24,43,232.112142,27.156856,200541.591460,232.993120,26.685388,198384.912444
611021_093,2018-04-19T15:03:40.570,2018,4,20,0,3,40.569840,0.218400,91.489799,87.610370,159.598709,52.601864,29.828667,38,71,233.236409,26.565364,198104.161712,234.824573,25.760418,195023.067212
611031_093,2018-04-19T15:03:40.408,2018,4,20,0,3,40.407600,0.134160,94.458499,91.988379,163.808705,49.934747,28.599004,24,43,232.112142,27.156856,200541.591460,232.993120,26.685388,198384.912444
611031_093,2018-04-19T15:03:40.570,2018,4,20,0,3,40.569840,0.218400,91.489799,87.610370,159.598709,52.601864,29.828667,38,71,233.236409,26.565364,198104.161712,234.824573,25.760418,195023.067212
611111_020,2018-04-19T15:04:06.297,2018,4,20,0,4,6.297360,0.240240,103.628273,96.728729,71.462327,48.308008,43.507462,35,72,232.559291,29.803449,202752.539751,233.381602,27.098087,205649.656289
611121_019,2018-04-19T15:04:06.297,2018,4,20,0,4,6.297360,0.240240,103.628273,96.728729,71.462327,48.308008,43.507462,35,72,232.559291,29.803449,202752.539751,233.381602,27.098087,205649.656289
611122_043,2018-04-19T15:04:17.845,2018,4,20,0,4,17.844480,0.215280,104.619592,101.250662,83.881360,75.311250,61.273290,32,69,231.438116,30.552956,200377.940907,233.632644,28.181253,207924.137662
611132_042,2018-04-19T15:04:17.845,2018,4,20,0,4,17.844480,0.215280,104.619592,101.250662,83.881360,75.311250,61.273290,32,69,231.438116,30.552956,200377.940907,233.632644,28.181253,207924.137662
611134_016,2018-04-19T15:04:04.762,2018,4,20,0,4,4.762320,0.312000,99.761154,94.140510,166.600796,62.896187,40.176307,39,96,231.758528,28.493078,202994.161624,235.043169,27.732328,196293.331970
611215_088,2018-04-19T15:05:43.563,2018,4,20,0,5,43.563360,0.224640,108.496011,104.257735,115.473218,72.718311,63.968443,36,71,231.338154,31.365624,203101.237217,235.278557,29.443138,206097.336652
611225_088,2018-04-19T15:05:43.563,2018,4,20,0,5,43.563360,0.224640,108.496011,104.257735,115.473218,72.718311,63.968443,36,71,231.338154,31.365624,203101.237217,235.278557,29.443138,206097.336652
611416_001,2018-04-19T15:07:17.981,2018,4,20,0,7,17.980800,0.296400,97.596446,91.168526,162.702418,43.797783,30.506675,52,94,232.994115,28.321024,199705.593628,234.937667,26.990952,194725.963543
611422_001,2018-04-19T15:07:17.981,2018,4,20,0,7,17.980800,0.296400,97.596446,91.168526,162.702418,43.797783,30.506675,52,94,232.994115,28.321024,199705.593628,234.937667,26.990952,194725.963543
611424_001,2018-04-19T15:07:17.981,2018,4,20,0,7,17.980800,0.296400,97.596446,91.168526,162.702418,43.797783,30.506675,52,94,232.994115,28.321024,199705.593628,234.937667,26.990952,194725.963543
611621_012,2018-04-19T15:09:29.910,2018,4,20,0,9,29.910000,0.193440,91.790888,88.264740,152.593478,51.698680,31.566536,33,61,232.841728,26.492928,199214.583096,234.293390,25.695026,196881.890423
611621_013,2018-04-19T15:09:29.910,2018,4,20,0,9,29.910000,0.193440,91.790888,88.264740,152.593478,51.698680,31.566536,33,61,232.841728,26.492928,199214.583096,234.293390,25.695026,196881.890423
